时间 t (s),浮子位移 x1 (m),振子位移 x2 (m),浮子速度 v1 (m/s),振子速度 v2 (m/s)
149.8,-0.317258706,-0.336773932,-0.421546885,-0.449369909
150,-0.388069595,-0.412349771,-0.281899921,-0.301421693
150.20000000000002,-0.428550162,-0.455744594,-0.120278439,-0.129577536
150.4,-0.435567514,-0.463457606,0.05052514192576446,0.053077878202232934
150.6,-0.408599346,-0.434792337,0.21747633871371672,0.23149154744422032
150.8,-0.349671345,-0.372170067,0.3680048347539777,0.3904380292579807
151,-0.263322191,-0.280664506,0.48974088090903745,0.5187477526975232
151.20000000000002,-0.156376047,-0.167301094,0.572599957562307,0.60762764020085
151.4,-0.037294211,-0.040757446,0.6104038698842791,0.6494573045700145
151.6,0.08461326265078185,0.08904038698363342,0.6007263388587712,0.6398542224290266
151.8,0.19987485302057112,0.21180272193053673,0.5443386428703456,0.5796877016895376
152,0.2995013419230727,0.3179058934878809,0.44536326341423593,0.47446961952023475
152.20000000000002,0.37568758033460015,0.39914511826102395,0.311503491229562,0.33263732535032386
152.4,0.4224878245025956,0.4492211919510843,0.15348142429044978,0.16478315983731173
152.6,0.4363042970802933,0.4641667436435962,-0.016154869,-0.016399066
152.8,0.4161260983969485,0.44273520930775967,-0.184343801,-0.196349687
153,0.36349573317685324,0.3867574784440133,-0.338582104,-0.359511332
153.20000000000002,0.2824562817380492,0.30084472144617974,-0.466436586,-0.494057849
153.4,0.17939605676408554,0.19164095084457286,-0.557299533,-0.591023969
153.60000000000002,0.06247075222112389,0.06746975785560859,-0.604278348,-0.642556408
153.8,-0.059178819,-0.061995611,-0.60431315,-0.643479217
154,-0.176127966,-0.186525147,-0.557555723,-0.593620112
154.20000000000002,-0.279299346,-0.296364611,-0.467393739,-0.497675935
154.4,-0.360646362,-0.383042939,-0.340755646,-0.36350975
154.60000000000002,-0.413837945,-0.439884594,-0.187731352,-0.201156972
154.8,-0.43478719,-0.462432649,-0.02045963,-0.022766834
155,-0.42193789,-0.448846211,0.1481148458271691,0.1576783874919005
155.20000000000002,-0.376282895,-0.400272752,0.3055417549380543,0.3246108957796518
155.4,-0.301293619,-0.320751632,0.43942270237838127,0.4654151259618882
155.60000000000002,-0.202832362,-0.216468083,0.5386470845186582,0.5708209905328816
155.8,-0.088668525,-0.095326014,0.5954991144375059,0.632747478420425
156,0.0322793589131147,0.033321704001159844,0.6061367784644696,0.6452014039824888
156.20000000000002,0.15065989634394888,0.15935194034783567,0.5699818400153327,0.6067944146103114
156.4,0.2573152024682326,0.27288578574227795,0.4895923069478762,0.521196045218579
156.60000000000002,0.3439432249057568,0.3651570585550031,0.3710130701393806,0.3955681878619055
156.8,0.40379278668674434,0.42906869956693183,0.22359858510247005,0.23934590040556114
157,0.43223647722387604,0.4596224234254553,0.05902801163152232,0.06409577918933848
157.20000000000002,0.42711404212548076,0.45433231008227537,-0.109903845,-0.116704482
157.4,0.38881878739958087,0.41360223315463623,-0.270664674,-0.287685774
157.60000000000002,0.3202191397410272,0.3408282024073468,-0.41087989,-0.435255147
157.8,0.22661868697820375,0.24171798137863953,-0.518923413,-0.549592841
158,0.1153804222788444,0.12376493765248922,-0.586143546,-0.622361743
158.20000000000002,-0.00479283,-0.003994434,-0.607786504,-0.646791094
158.4,-0.124598631,-0.131537741,-0.582495888,-0.620199802
158.60000000000002,-0.23477059,-0.24883248,-0.512011677,-0.545110861
158.8,-0.326727247,-0.346773588,-0.401506628,-0.427970154
159,-0.393274297,-0.417807106,-0.259608059,-0.277697612
159.20000000000002,-0.429224946,-0.456377138,-0.097572939,-0.1053655
159.4,-0.431805672,-0.459353928,0.07191624778108749,0.07591914543923486
159.60000000000002,-0.400812373,-0.426417823,0.2361123842321856,0.2510824119765588
159.8,-0.338541193,-0.360312163,0.3826016242596039,0.40553690213872473
160,-0.249763671,-0.266293804,0.499299999298291,0.5286869851761438
160.20000000000002,-0.141454913,-0.151500363,0.5766303552230193,0.6119170735821499
160.4,-0.022123472,-0.024688931,0.6089004642305813,0.64784004877249
160.60000000000002,0.09895445378043133,0.10421160053303813,0.5940077578317466,0.6325906080533179
160.8,0.21239632809520295,0.225017993682423,0.5329789567059452,0.5675498391609284
161,0.3093556582784051,0.32829054923201756,0.4302173413713305,0.4584800575790281
161.20000000000002,0.3822251291049267,0.4060378499297616,0.29368291366862076,0.3138974606147346
161.4,0.42529798615717435,0.4521896533020691,0.13424258594311989,0.14449163522719993
161.60000000000002,0.4352321337370116,0.46303117462807825,-0.035525369,-0.036923631
161.8,0.4112674790848607,0.4375953395369134,-0.202645586,-0.215614
162,0.35518225287267013,0.37800142418704824,-0.354627876,-0.376234879
162.20000000000002,0.27125641785156657,0.2890755309528611,-0.4790787,-0.507326365
162.4,0.16608560746835235,0.17763386156230848,-0.565642315,-0.59999205
162.60000000000002,0.04797118126029001,0.0521663701645992,-0.60775794,-0.646440506
162.8,-0.073861919,-0.077526533,-0.602641231,-0.641837281
163,-0.189956906,-0.201174671,-0.550707645,-0.58649062
163.20000000000002,-0.291264047,-0.309071543,-0.455683273,-0.485472203
163.4,-0.369837932,-0.392856433,-0.324883128,-0.346915117
163.60000000000002,-0.419523394,-0.446018845,-0.168740654,-0.181150362
163.8,-0.436469341,-0.46433122,0.00034821158282315884,-0.000659508
164,-0.419396864,-0.446248326,0.16930022883253745,0.18020910681418076
164.20000000000002,-0.369593657,-0.393280785,0.3255650401191078,0.34574767003677875
164.4,-0.290854709,-0.309798208,0.4566238246267052,0.48365874195302555
164.60000000000002,-0.189362888,-0.202272386,0.5515304155650809,0.5847627486766999
164.8,-0.073151214,-0.078887713,0.602940885167514,0.6410230824458717
165,0.04867702658203627,0.05076109007814808,0.607409603383419,0.6468232266598084
165.20000000000002,0.16666477437251995,0.17641683117617069,0.564765052922253,0.6014280433196941
165.4,0.27163786312129684,0.2881980720763486,0.47806509369668304,0.5091273175970031
165.60000000000002,0.3553872879668113,0.3774463338028561,0.3539259908931876,0.3775743995729374
165.8,0.41136627222533195,0.4372660304604186,0.20223061363315883,0.21666721938257322
166,0.43524545475865317,0.4629544565725662,0.03505609200159899,0.03844137177711371
166.20000000000002,0.4252271104598066,0.45240813387922746,-0.134575269,-0.143196698
166.4,0.3820893252529543,0.4065032027702591,-0.294075106,-0.31257049
166.60000000000002,0.30910774395205576,0.32908047579753885,-0.43094728,-0.456566419
166.8,0.21198682936000832,0.22620538034215337,-0.533790786,-0.565659194
167,0.09840975059142423,0.10569469918391461,-0.594496007,-0.631637855
167.20000000000002,-0.022717401,-0.023144718,-0.608896929,-0.648200458
167.4,-0.142001137,-0.150156784,-0.576181699,-0.613515861
167.60000000000002,-0.250196802,-0.265349668,-0.498685259,-0.530931573
167.8,-0.338870356,-0.359799998,-0.38223232,-0.407477867
168,-0.401100544,-0.426236585,-0.236025791,-0.252530056
168.20000000000002,-0.432070318,-0.459474399,-0.071703388,-0.077586321
168.4,-0.429430864,-0.456829592,0.09788891380718574,0.10392228210094195
168.60000000000002,-0.393406236,-0.418497945,0.26010328403311056,0.27662429453960474
168.8,-0.3267102,-0.347706836,0.4025216539775528,0.4265705365172523
169,-0.234509975,-0.250058608,0.5133561283336819,0.5437254531084252
169.20000000000002,-0.12407724,-0.132964615,0.583686171030305,0.6196953350089643
169.4,-0.004076382,-0.005397588,0.6085171992204147,0.6475469688942054
169.60000000000002,0.11618776880100151,0.12263408569071148,0.5863195712196952,0.6242848497520453
169.8,0.22741323001998656,0.241049291303435,0.518662772523117,0.5521525434035356
170,0.32094595901572665,0.3406517943942871,0.4105227640637464,0.4374481420727844
170.20000000000002,0.38948057523059726,0.41377429003247823,0.27034928776132866,0.28899832767673717
170.4,0.42768984857313225,0.45472682695715866,0.10928686509294475,0.11775694053970445
170.60000000000002,0.43264377493886014,0.4602213819332799,-0.060032492,-0.063284303
170.8,0.40397958422017427,0.4297534239767392,-0.224836543,-0.239194411
171,0.343835124802907,0.36588070882647133,-0.372747414,-0.395210621
171.20000000000002,0.2568206627765605,0.273717726321727,-0.491640506,-0.520562185
171.4,0.1497730984258524,0.16027739110052802,-0.571757701,-0.606612456
171.60000000000002,0.031104703589121582,0.03419880474807105,-0.607188168,-0.645886205
171.8,-0.089963565,-0.094670074,-0.595638861,-0.634241358
172,-0.204066333,-0.216163113,-0.537933581,-0.572729235
172.20000000000002,-0.302328524,-0.320798956,-0.438223174,-0.46686291
172.4,-0.377061531,-0.400501503,-0.304202915,-0.324963514
172.60000000000002,-0.422428331,-0.449075773,-0.146521678,-0.157509617
172.8,-0.4349196,-0.462639335,0.022394701288649517,0.022889193157179855
173,-0.41358679,-0.440015003,0.18961845778278755,0.20174428699360508
173.20000000000002,-0.360012283,-0.383082134,0.3427249937326038,0.36365900932516537
173.4,-0.278267353,-0.296465654,0.4693357414418468,0.49694993826148853
173.60000000000002,-0.174755488,-0.186808596,0.5589161498270391,0.5926617009323383
173.8,-0.057634111,-0.062437456,0.6046270026715868,0.642914401841388
174,0.06396036419264971,0.06697092732481244,0.6034159512564494,0.6425548293843891
174.20000000000002,0.18060653214477534,0.19119040070789955,0.55542545969396,0.5914521313559811
174.4,0.28323059030160785,0.3004758538254353,0.4640583567247582,0.49431069649867815
174.60000000000002,0.3637956002413581,0.3863648341416085,0.3362879977991232,0.35898982321209466
174.8,0.4159909357568963,0.4421931645323071,0.1822640625290241,0.19556358151675832
175,0.43576297736735453,0.463528718839179,0.014195325311736104,0.01627325492650898
175.20000000000002,0.4216040362054751,0.44857723725488347,-0.154894787,-0.164768491
175.4,0.37457147155950316,0.39856152509722864,-0.312465135,-0.331869177
175.60000000000002,0.2982229443838449,0.3176100067815485,-0.446003747,-0.472379796
175.8,0.19852491794657706,0.21200619579103394,-0.544342237,-0.576963483
176,0.08335550632959342,0.08976749852592385,-0.59977387,-0.637469817
176.20000000000002,-0.038264403,-0.039634088,-0.608508133,-0.647931048
176.4,-0.156895471,-0.16597307,-0.570061917,-0.607094204
176.60000000000002,-0.263316895,-0.279301451,-0.487152935,-0.518816775
176.8,-0.349202408,-0.370823926,-0.366045957,-0.390472768
177,-0.407823699,-0.433459909,-0.216343697,-0.231741578
177.20000000000002,-0.434625906,-0.462279334,-0.049967497,-0.054458319
177.4,-0.427567096,-0.454917264,0.12008258636316842,0.12763051366781664
177.60000000000002,-0.38719107,-0.411957684,0.2811423533717422,0.2988850549436596
177.8,-0.316546119,-0.336998243,0.4206868367310863,0.44575407996916105
178,-0.221133995,-0.235936087,0.5270782756499108,0.5584562266819237
178.20000000000002,-0.108501033,-0.116452078,0.5918146190108957,0.6286590726710886
178.4,0.012505307664933123,0.012243208861866119,0.6103645079716503,0.6497486921437492
178.60000000000002,0.1324852098919499,0.14000536198624713,0.5816230594261464,0.6193946327784123
178.8,0.24213020361410853,0.2567578926977369,0.5076337669331406,0.5405215059336737
179,0.3328825469717467,0.35342741780010595,0.3939210715931039,0.4199247881090749
179.20000000000002,0.3976423152892889,0.4225570886624326,0.24945240058041715,0.2668361539245642
179.4,0.4313785597142853,0.45874866015329024,0.08575275002634683,0.09261949469405009
