时间 t (s),浮子位移 x1 (m),振子位移 x2 (m),浮子速度 v1 (m/s),振子速度 v2 (m/s),浮子角位移 θ1,振子角位移 θ2,浮子角速度 w1,振子角速度 w2
80,0.19798417457051135,0.2047891644049264,0.9206151834443003,1.0144424592465386,-0.023892568,-0.024326284,-0.065384899,-0.066633395
80.2,0.3668389936042309,0.3916333861004409,0.7512659376623287,0.8355529528178899,-0.03539193,-0.036053432,-0.048592951,-0.049592115
80.4,0.4926093034206329,0.5324680854772365,0.4940462497317458,0.5589159681125755,-0.042996362,-0.043818297,-0.026818091,-0.027397608
80.60000000000001,0.5606004047197652,0.6108350703942036,0.179197757981255,0.21706586489405225,-0.045953769,-0.046839001,-0.002570329,-0.002610783
80.80000000000001,0.5629051746215473,0.6176163855858333,-0.156318943,-0.149857333,-0.044043198,-0.044879516,0.021398867384899805,0.021924032505057627
81,0.4993222245863206,0.5520937875126802,-0.47317054,-0.498828976,-0.037593105,-0.038273582,0.04239643756205291,0.043408040519658936
81.2,0.3773687794035469,0.42202109755834716,-0.734267544,-0.788991187,-0.027440633,-0.027883698,0.05807392249321837,0.059402713789290934
81.4,0.21138845332638323,0.2427027813365789,-0.909108961,-0.986440459,-0.014836849,-0.01500021,0.0666784894959272,0.06811019078958268
81.60000000000001,0.020860357894082457,0.03518888403216759,-0.977345731,-1.06818948,-0.001306775,-0.001190959,0.06725099494785039,0.0685797253615518
81.80000000000001,-0.171890557,-0.176200121,-0.931146508,-1.024840713,0.011523170968408634,0.011880759098230172,0.0597497769888034,0.06081795303841484
82,-0.344312459,-0.366727107,-0.776091248,-0.86166133,0.022113153484552502,0.022650182037715613,0.04507796910071319,0.04579458960890203
82.2,-0.476266932,-0.514135199,-0.530491416,-0.59793653,0.029192444587931913,0.02983461477135502,0.024999999855819757,0.025333598348008836
82.4,-0.552381494,-0.601248229,-0.223220686,-0.264682338,0.031913898413979944,0.03258500190486249,0.0019460085152858391,0.0019053793128050063
82.60000000000001,-0.563839495,-0.617971128,0.10968665883047408,0.09900912576996343,0.029959524475136133,0.030587314074400376,-0.021276759,-0.021663867
82.80000000000001,-0.509398985,-0.562457222,0.4292668968523562,0.45056186366156137,0.02358191580084753,0.024100514014991112,-0.041829661,-0.042528122
83,-0.395523343,-0.441307951,0.6981906100405737,0.7489041962729313,0.013574777415234038,0.013926026615347068,-0.057197371,-0.058164119
83.2,-0.2356105,-0.268784089,0.8851239207881529,0.9592683138188753,0.0011758405083665507,0.0013118457609780487,-0.065501283,-0.066674138
83.4,-0.048413149,-0.065123152,0.9683776627912289,1.0572401609528355,-0.012085015,-0.012196525,-0.065727474,-0.067010293
83.60000000000001,0.14416326264783905,0.1458378044443964,0.938419660791777,1.031588212951095,-0.024572,-0.024939943,-0.057839022,-0.059094171
83.80000000000001,0.3196257788084902,0.33945438330572275,0.7989597404689612,0.8855442924187109,-0.03473951,-0.035341614,-0.042761986,-0.043818357
84,0.45752177786558224,0.493154563929651,0.566485300947122,0.6363910974125871,-0.041313379,-0.0420921,-0.022254295,-0.02293669
84.2,0.5418223778526597,0.5890696984857876,0.2683056351464772,0.31340996500588403,-0.043436323,-0.044302135,0.0013158504369987318,0.0011443924154034366
84.4,0.5627836287231401,0.6161095667296566,-0.060661149,-0.045566935,-0.040762837,-0.041606444,0.025247952723140323,0.025642059696444355
84.60000000000001,0.5180698939661057,0.5712415324786116,-0.381981217,-0.398591495,-0.033495846,-0.034207346,0.04680826800859049,0.04771819222329112
84.80000000000001,0.4130101606447011,0.4598263994889906,-0.658196455,-0.704503459,-0.022363755,-0.022853234,0.06352288420806743,0.06480226108060055
85,0.25995983122074423,0.2949745144142954,-0.857190156,-0.927728297,-0.008541348,-0.008754916,0.07344269248560899,0.07488598357555608
85.2,0.07684494809654832,0.0959998591029686,-0.955917523,-1.042410716,0.006477895139877278,0.006551480973550822,0.07536122469140268,0.07675605199960049
85.4,-0.114939475,-0.113845068,-0.943069824,-1.035402888,0.021046655869108904,0.02137936785710286,0.06896465065232862,0.07013705043290874
85.60000000000001,-0.293030148,-0.31008768,-0.820362355,-0.907765544,0.03354993352707519,0.034085074918927476,0.0548913261891637,0.05573029416797219
85.80000000000001,-0.43670269,-0.469888985,-0.602303385,-0.674607855,0.04259252176328582,0.04325764344278906,0.03468313129251352,0.03514059617520343
86,-0.529281916,-0.5747,-0.314473526,-0.363293467,0.04716530448005565,0.047883383569279944,0.010622908248907794,0.010697457875135076
86.2,-0.560074622,-0.61241198,0.009478807415599685,-0.010224833,0.04676857632315464,0.04746508754933907,-0.014529056,-0.014814283
86.4,-0.525601557,-0.578751884,0.3317728958505489,0.34341533624752774,0.041474994597446094,0.04208121176599025,-0.037868574,-0.038480255
86.60000000000001,-0.42998696,-0.477762565,0.6149011662221546,0.6564673390935987,0.03192254829336889,0.03237702148086283,-0.05670558,-0.057603886
86.80000000000001,-0.284462662,-0.32131444,0.8259914050888186,0.8925820522045871,0.019237653012251,0.019488172256857856,-0.068896549,-0.070026552
87,-0.106046643,-0.127707884,0.9406188865060763,1.024436441393852,0.004898317306757643,0.004906369718018011,-0.073104151,-0.074381581
87.2,0.08444812921165287,0.08046866937141643,0.9456266498322294,1.0368889840918891,-0.009444275,-0.009696459,-0.068949105,-0.070249755
87.4,0.26484152832281593,0.2789741614620928,0.8406293850885814,0.9287115742145152,-0.02216218,-0.022663553,-0.057036981,-0.058198836
87.60000000000001,0.41416755568187597,0.4447362476407679,0.6380301408161557,0.7127005024940317,-0.031840033,-0.032545112,-0.038862768,-0.039709152
87.80000000000001,0.5151089913094601,0.5585308536751624,0.36155118289220506,0.41415908854700373,-0.037434764,-0.038264335,-0.016615115,-0.016992504
88,0.5560027605738569,0.6072083973150586,0.04345480755019235,0.06793033806853477,-0.038388763,-0.039239062,0.007087846987463755,0.007264261337854473
88.2,0.5321845283722003,0.5852098636737006,-0.27922157,-0.285668944,-0.0346864,-0.035446345,0.029494787366976045,0.03021077262906827
88.4,0.4465177151295961,0.4951983337927139,-0.568975644,-0.605540528,-0.026850651,-0.027422283,0.0480196050730711,0.049160092205275736
88.60000000000001,0.3090474469967118,0.3477346516270744,-0.792194964,-0.854577373,-0.015881814,-0.016198263,0.060518395586792346,0.061894587854099924
88.80000000000001,0.13582152325745667,0.16003697693250168,-0.923050765,-1.00396279,-0.003144727,-0.003180166,0.06552437081088953,0.06692344824998685
89,-0.052983006,-0.046029848,-0.946481154,-1.036498335,0.009785228384483074,0.010015725450433121,0.06242150770375583,0.06365441434357988
89.2,-0.235409339,-0.246500471,-0.859919509,-0.948578223,0.021302809048337396,0.02175165822431685,0.05153398791436812,0.052467872574286895
89.4,-0.39027224,-0.418094061,-0.673570288,-0.750583045,0.02996141016849041,0.030560904092235535,0.03411233171420789,0.03467848321717802
89.60000000000001,-0.499615986,-0.540915269,-0.40920417,-0.465651508,0.03464749286960777,0.0353217731161573,0.012206111453949212,0.012388449339970601
89.80000000000001,-0.550793396,-0.600757783,-0.097614207,-0.126976034,0.03471864332198545,0.03539215986994131,-0.011569772,-0.011755442
90,-0.537925992,-0.590744529,0.2249693763702571,0.2260621994078023,0.030086208198430074,0.030688278558113485,-0.034349783,-0.034872834
90.2,-0.462576966,-0.512115418,0.5210884674407797,0.5524689104819921,0.021230267190150753,0.021697082981380685,-0.053371903,-0.054194368
90.4,-0.333560293,-0.374072835,0.7564020570717062,0.8143919206597009,0.009143901992944427,0.009420308706197415,-0.06632206,-0.067393598
90.60000000000001,-0.165909343,-0.192704173,0.9036638266727611,0.9815049415744428,-0.004786321,-0.00474315,-0.071619908,-0.072865322
90.80000000000001,0.020874172023054943,0.010892318665032003,0.9458717347849085,1.0345133981777237,-0.018947759,-0.019162034,-0.068606666,-0.069913405
91,0.20508713705343737,0.21306016158876975,0.878227015850513,0.9673772917275615,-0.031694766,-0.032164123,-0.05761154,-0.058827458
91.2,0.36534463313263693,0.3903309383115551,0.7086770400632344,0.7879960979314978,-0.04154245,-0.042231288,-0.039893243,-0.040842679
91.4,0.48306001473058585,0.5221458000409076,0.4569803521709439,0.5172795076977393,-0.047337417,-0.048175449,-0.017472605,-0.017990687
91.60000000000001,0.5445978341453352,0.5932369135694467,0.15240621048609382,0.18670905244593106,-0.048386596,-0.049275217,0.0071139311952845286,0.0071374820854040195
91.80000000000001,0.5428513650232334,0.5953934254505878,-0.169667084,-0.165318192,-0.044531738,-0.045359137,0.03110465930955004,0.03168761077498578
92,0.4780617850487431,0.528408105877054,-0.471857299,-0.497945446,-0.036164343,-0.036825493,0.05181347293060959,0.05287061672543675
92.2,0.35778515931621696,0.40009577043026545,-0.719112596,-0.772592903,-0.024181443,-0.024597498,0.06691650124728275,0.06827665853157992
92.4,0.19601162051130225,0.22538195782996617,-0.882772404,-0.957427461,-0.009887372,-0.010018722,0.07470231354193495,0.0761531595408755
92.60000000000001,0.011539455828143171,0.02456815042067781,-0.943885645,-1.031047649,0.005149334959537189,0.005300007255410608,0.0742671809376558,0.07560581776248987
92.80000000000001,-0.174207574,-0.179025193,-0.895402888,-0.984958507,0.01927078474227873,0.019664551828749644,0.06563332575925174,0.0667051527875777
93,-0.339665714,-0.361764153,-0.742987707,-0.824550717,0.030918727315345715,0.031492155753305426,0.04976936004589056,0.05048458603540066
93.2,-0.465632374,-0.502442289,-0.504356383,-0.568470142,0.03881664711246337,0.03949446290223457,0.028499320701234676,0.028826864311603338
93.4,-0.53749266,-0.584739245,-0.207220469,-0.246453456,0.042122428068758065,0.04282748108097802,0.004301114663764678,0.0042496337684451175
93.60000000000001,-0.54691349,-0.599112342,0.11392742771375985,0.10412144921626004,0.04053113036679053,0.041190286070295797,-0.019986023,-0.020387878
93.80000000000001,-0.492809272,-0.543902329,0.42181359288620995,0.4425690642424243,0.03431310725648639,0.03485988936449253,-0.041508314,-0.042223358
94,-0.381467165,-0.425525065,0.6807050143149094,0.7296130664735754,0.024281254482764247,0.024657452609990565,-0.057750851,-0.058732767
94.2,-0.225817525,-0.257727034,0.8605524311619579,0.9319401878334793,0.011691116030727401,0.011849474406977265,-0.066847718,-0.06803077
94.4,-0.043933908,-0.059990887,0.9404757217079758,1.026062944818749,-0.001913016,-0.00200349,-0.067805539,-0.069091046
94.60000000000001,0.14306339381468772,0.14472430199296973,0.9111863687577826,1.0010449038822975,-0.014885445,-0.01523208,-0.060611083,-0.061861001
94.80000000000001,0.3134576416083695,0.3326463156486168,0.7760676209851106,0.8597712236435172,-0.025675334,-0.026254457,-0.04621282,-0.047258396
95,0.4474558714595439,0.48194812966707345,0.550784959743024,0.6186189802354949,-0.033007317,-0.033760715,-0.026386019,-0.02705658
95.2,0.5294862736899133,0.5752813312306881,0.2614737194464146,0.30556033351755163,-0.036025604,-0.036864077,-0.003507918,-0.003671959
95.4,0.5500072057656794,0.6017910370500443,-0.058289664,-0.043076562,-0.034386931,-0.035202518,0.019722850085277997,0.02011588491805849
95.60000000000001,0.5066169742429478,0.5583782500523872,-0.371380056,-0.386818931,-0.028294833,-0.028979532,0.040587318871029586,0.04148601300511355
95.80000000000001,0.4043357235996393,0.45006300428416707,-0.641430411,-0.685743423,-0.018474004,-0.018939896,0.05663988472679983,0.057898744735212455
96,0.2550260855013976,0.2894055004193905,-0.837052945,-0.90511005,-0.006088602,-0.006283407,0.0659719229373558,0.06738798236068241
96.2,0.0760191875463177,0.09505166112742265,-0.93548597,-1.019397708,0.00738755067518441,0.00747401080046451,0.06742595477077287,0.06878947522101046
96.4,-0.111894748,-0.110428438,-0.925242227,-1.015272649,0.02033696847145606,0.020676015598625672,0.060739810630148786,0.061878611886151395
96.60000000000001,-0.286879646,-0.303159744,-0.807451039,-0.893146643,0.031184503152460553,0.0317190952350263,0.046599266707731776,0.047402972140177496
96.80000000000001,-0.428588961,-0.460734403,-0.595736414,-0.667138893,0.03858329356735309,0.03924066893127043,0.026582537586026203,0.027003487796702915
97,-0.520530869,-0.564816023,-0.314645094,-0.363447848,0.04157825229728552,0.0422811941013256,0.002992327719898712,0.003029513324491289
97.2,-0.551987343,-0.603273151,0.003195708917377013,-0.017318548,0.03972572995245598,0.04039960434318983,-0.021411124,-0.021733651
97.4,-0.519264195,-0.571593923,0.32086196987515925,0.331043614598387,0.033152325850765024,0.03372865317638288,-0.043744618,-0.044391146
97.60000000000001,-0.426126102,-0.473416717,0.6014196520676323,0.6411397894396133,0.022543799367601865,0.022961839101041475,-0.061358437,-0.062286798
97.80000000000001,-0.283365224,-0.320114197,0.8122170460890127,0.8768841601908106,0.009064576844689129,0.00927341610004208,-0.072165546,-0.073317441
98,-0.107552574,-0.129478058,0.928684682365448,1.010802592495941,-0.005781798,-0.0058188,-0.074895966,-0.076184999
98.2,0.08088357667478144,0.07634374843775665,0.9371998102312462,1.0272357012185265,-0.020332696,-0.020631079,-0.069242966,-0.070543263
98.4,0.2600299148677043,0.2734184761381931,0.8366822957947928,0.9241720656628015,-0.032963229,-0.033509519,-0.055883467,-0.057033147
98.60000000000001,0.4090354689959621,0.43881032346413806,0.6387334071893175,0.7134978610056294,-0.042274742,-0.043021235,-0.036376861,-0.037200633
98.80000000000001,0.5105380840754129,0.5532494494706015,0.3663006825715208,0.41962920750672916,-0.047252639,-0.048118227,-0.012964121,-0.013310707
99,0.5526879513633756,0.6033774439283013,0.05102098435149309,0.07668655612313191,-0.047376689,-0.048256317,0.011700307830300512,0.01191232296338033
99.2,0.5305319691057607,0.5833077191198289,-0.270450609,-0.275463666,-0.042674129,-0.043456031,0.03484677472871925,0.03560037489015794
99.4,0.4465972399862341,0.49531837830745784,-0.560700634,-0.595841324,-0.033712599,-0.034298754,0.05388940688605893,0.055066049713832145
99.60000000000001,0.31060466315188034,0.3495957644356962,-0.785910954,-0.847120768,-0.02153532,-0.021859456,0.06670099212792872,0.06810905583556266
99.80000000000001,0.13834482471738663,0.16305710386428018,-0.919799576,-0.999980452,-0.007545341,-0.007582718,0.07184446470450967,0.07326879378301718
100,-0.050153889,-0.042611689,-0.946689583,-1.036525983,0.006650593457256422,0.006883385834419532,0.06874166701946367,0.06999152928432081
100.2,-0.232953258,-0.243476053,-0.863347799,-0.952388159,0.019423803228608198,0.019877508706681778,0.05775728198110103,0.05870007826317495
100.4,-0.38875784,-0.41613764,-0.67937563,-0.757248505,0.02931218489901646,0.029917602369525193,0.04017987390314242,0.04074815343051388
100.60000000000001,-0.499396155,-0.540460182,-0.416106565,-0.473728725,0.035193657641735446,0.035873818986806895,0.018089836499552352,0.018270176049165286
100.80000000000001,-0.551940787,-0.601918637,-0.104135288,-0.134771155,0.0364224084605724,0.03710126438878485,-0.00587779,-0.006066419
101,-0.540220232,-0.593297697,0.22023629271076822,0.22018604855776497,0.03290915420154202,0.03351611197415477,-0.02885018,-0.029374235
101.2,-0.465545213,-0.515540525,0.5192222470761099,0.5497969578950352,0.02513345031616095,0.02560538088243061,-0.04807144,-0.048890343
101.4,-0.336563978,-0.377647804,0.757954609364838,0.8156243210075239,0.014085390254161435,0.01436819091254526,-0.061245696,-0.062307813
101.60000000000001,-0.168262131,-0.195637512,0.9085514746633919,0.986623298646638,0.0011439232774055935,0.001196027272993908,-0.066820061,-0.068049569
101.80000000000001,0.019777360322628654,0.009314584922174456,0.9533752778039053,1.0427699085769404,-0.012091979,-0.012293539,-0.064168038,-0.065453074
102,0.20565237158751645,0.21333805139232045,0.8871015702482739,0.9774087858095383,-0.023996865,-0.024448687,-0.053650851,-0.054840465
102.2,0.3676925675484298,0.39264783681013393,0.7173545492579982,0.7980443504103883,-0.033111948,-0.033777671,-0.036553416,-0.037473822
102.4,0.48698698131860857,0.5263181731421831,0.4638315632700237,0.5254847466380589,-0.038314179,-0.039123192,-0.014912023,-0.015400645
102.60000000000001,0.5495916328871151,0.5987256069953585,0.15602059113519387,0.1914271584074626,-0.038942519,-0.039796439,0.008735964914224334,0.00878637924196345
102.80000000000001,0.5481610349522037,0.6013766471629514,-0.170229126,-0.165225733,-0.03486931,-0.035657165,0.03164433116765168,0.03224829799264499
103,0.48281147316906664,0.5339056975006629,-0.476882441,-0.502896254,-0.026511889,-0.027130179,0.05115885645391804,0.052227595928246724
103.2,0.36111466891862715,0.40412585282462693,-0.728153735,-0.782180072,-0.014785271,-0.015157336,0.06500183303215303,0.0663613599710174
103.4,0.1972215299948271,0.22712531517303325,-0.89468487,-0.970446998,-0.001001387,-0.001090228,0.07151880466535866,0.07295542392905122
103.60000000000001,0.010217273768978075,0.023513910539777937,-0.956977969,-1.045655921,0.013275730158233098,0.013464758290507625,0.06986926674247623,0.0711808664468177
103.80000000000001,-0.178101004,-0.182976571,-0.907681162,-0.998938195,0.02640553382797994,0.026831201289186982,0.060139806781238,0.06117472523988931
104,-0.345765547,-0.368259084,-0.752458236,-0.835646566,0.036859664576500605,0.037456948913102,0.04335913887196779,0.044031687383632806
104.2,-0.473201443,-0.510702082,-0.509340155,-0.574743876,0.043402624247612424,0.044095564346310456,0.021401645763900017,0.021685112914023558
104.4,-0.545513205,-0.593656265,-0.206631937,-0.246601844,0.04524199494432767,0.04595351485693792,-0.003219132,-0.003312684
104.60000000000001,-0.554227299,-0.607402224,0.12038313043544294,0.11053356147860939,0.0421278474009861,0.042785435680189166,-0.027646961,-0.028086847
104.80000000000001,-0.498286287,-0.550290621,0.43355673903951647,0.45500112774520973,0.034386889641282836,0.034924973230288925,-0.049031767,-0.049780186
105,-0.384177996,-0.428941111,0.6963274425568897,0.7465862392066926,0.022885561947461094,0.02324682382223605,-0.064882845,-0.06589371
105.2,-0.225183679,-0.257475827,0.8779916307006194,0.9512180571829405,0.008926263066961109,0.009064317654319615,-0.073376248,-0.074584159
105.4,-0.039832394,-0.055876086,0.9572931207197964,1.044953766037376,-0.005909625,-0.006024956,-0.073573356,-0.074879429
105.60000000000001,0.15025879670193804,0.1523464916347265,0.9249130910465954,1.0167823004679426,-0.019951008,-0.020326079,-0.065521888,-0.066786731
105.80000000000001,0.3229066610204602,0.3428928432393497,0.7845670808645093,0.8699195349795634,-0.03163385,-0.032243675,-0.050230135,-0.051283091
106,0.4579519523632647,0.4935134289085203,0.5525791129844105,0.6214446679175156,-0.039680865,-0.040465583,-0.029525318,-0.030194471
106.2,0.5396141367298654,0.5866076524759056,0.255984413493012,0.3003114757948089,-0.043243515,-0.04411208,-0.005823799,-0.005977143
106.4,0.5583369356623311,0.6112818611463174,-0.070622648,-0.056024296,-0.041992063,-0.042834869,0.0181524455706377,0.018562855545054345
106.60000000000001,0.511907497493925,0.5646251942169545,-0.389124661,-0.405975706,-0.036146644,-0.036854759,0.0396768043924093,0.04059540192918377
106.80000000000001,0.4057185716130741,0.45205378019417175,-0.662332137,-0.708680014,-0.02644864,-0.026934124,0.05631014502592823,0.05758647151395589
107,0.2521423749555183,0.28668229403305734,-0.858327775,-0.928773225,-0.014076428,-0.014287958,0.0661614261829261,0.06758821846402073
107.2,0.06908880676888254,0.08779579148742982,-0.954197751,-1.04052384,-0.000513728,-0.000442648,0.0680981911695536,0.06946444561143493
107.4,-0.12208374,-0.121399873,-0.938712393,-1.030843082,0.012617523391857548,0.012941021952705594,0.06188708937045606,0.06302154444574641
107.60000000000001,-0.29906164,-0.316486917,-0.813642704,-0.900819941,0.02374351398402666,0.024261218297747786,0.048242101412445434,0.04903759393280548
107.80000000000001,-0.44118146,-0.474686955,-0.593558221,-0.665598931,0.03152391763217162,0.03216270471497801,0.02876463325990121,0.02917708472729385
108,-0.531843723,-0.577521836,-0.304129739,-0.352615431,0.03501395344451028,0.03569677774545912,0.005771013882029436,0.005801913444278649
108.2,-0.560452781,-0.61297312,0.020866543925504716,0.0016050040191015191,0.03378169438155402,0.03443460756826457,-0.017978376,-0.018303001
108.4,-0.523655748,-0.576887437,0.3434922477550224,0.3557115061626254,0.02796397387140744,0.028519315384843803,-0.039615637,-0.040260346
108.60000000000001,-0.425735752,-0.473463454,0.6260777345792061,0.6683573311483895,0.018252124651436143,0.01864996880544161,-0.056522125,-0.05744435
108.80000000000001,-0.278113214,-0.314763221,0.8356227011486067,0.9030299979790564,0.005808581680602268,0.005998842991301218,-0.06665472,-0.06779666
109,-0.098013401,-0.11930483,0.9476513462300866,1.0323178223589429,-0.007874815,-0.007927923,-0.068795764,-0.0700697
109.2,0.09354442254349213,0.09009936118539816,0.949073009429838,1.0411129426749006,-0.021157895,-0.021468712,-0.062692507,-0.063970964
109.4,0.2742011660297187,0.28900636234978483,0.8397121184915421,0.9283776469327675,-0.032448621,-0.033002163,-0.049070756,-0.050190083
109.60000000000001,0.4228687133722705,0.4541968043893357,0.63232986524157,0.7072663116780304,-0.040389931,-0.041136643,-0.029527446,-0.030311476
109.80000000000001,0.5221927090475215,0.5663867933009276,0.3511335856244148,0.40359017032228967,-0.044014785,-0.044871891,-0.006325193,-0.006625123
110,0.5605788675508524,0.6124796351227163,0.02895009816616477,0.05280154120896122,-0.042853091,-0.043714584,0.01787759005527124,0.018138456889821422
110.2,0.5335468491630304,0.5870951526821941,-0.296608564,-0.304146681,-0.036981219,-0.037735603,0.040325084904829105,0.04112230908671758
110.4,0.4442531476167808,0.4931977137778336,-0.587538278,-0.625583959,-0.027011551,-0.027562588,0.05846109156425053,0.059669172631331716
110.60000000000001,0.3031220726070761,0.341749590105294,-0.809880687,-0.873989305,-0.014024723,-0.014309059,0.07020161185433771,0.07162447167148761
110.80000000000001,0.1266280283531005,0.15043033789703733,-0.937688593,-1.020372285,0.0005485698218163568,0.0005521873337154303,0.07416352371696745,0.07558522328424389
111,-0.064628458,-0.058428136,-0.95605435,-1.047657359,0.015085519385534948,0.015357337865563089,0.06982991842478624,0.0710633897779856
111.2,-0.248326269,-0.260449332,-0.86284885,-0.952675699,0.027954038559798187,0.028442544987734714,0.057630012839903585,0.058547924396759876
111.4,-0.403029759,-0.432058422,-0.668967389,-0.746532639,0.03770139404664903,0.03833625391696174,0.03891466341987516,0.03945502448197934
111.60000000000001,-0.510690637,-0.553233993,-0.39705501,-0.453307033,0.04322661813858088,0.043930687581662825,0.015818357378819998,0.015971769825328705
111.80000000000001,-0.558754062,-0.609844417,-0.078859624,-0.107237355,0.04391452615224238,0.04461213924365754,-0.008983664,-0.009196764
112,-0.541622711,-0.595295956,0.24847658327478983,0.25127831376957344,0.039712732027478104,0.04033380972677526,-0.032596618,-0.033142708
112.2,-0.461308316,-0.511300449,0.5467543944308488,0.580400057599626,0.03114009233813132,0.03162187709925124,-0.052262601,-0.053102262
112.4,-0.327194787,-0.367673209,0.7811767062710672,0.8417304929623542,0.019224464198203863,0.0195130455323523,-0.065702678,-0.066784837
112.60000000000001,-0.154940983,-0.181185135,0.9244085300840637,1.0047955020366957,0.005377589255497697,0.005431571291773156,-0.071395919,-0.07264421
112.80000000000001,0.03534854616872679,0.026396643732060465,0.9597646923672546,1.0505978794676278,-0.008776184,-0.008979341,-0.068756885,-0.070057424
113,0.22147097426563145,0.23085046874269655,0.8831527910787874,0.9738301017588009,-0.021594567,-0.022050531,-0.058189978,-0.059389117
113.2,0.38171630256724076,0.4083270977422683,0.7035461751178875,0.7834871235118708,-0.031610222,-0.03228124,-0.041018792,-0.041940924
113.4,0.4974005610028266,0.5381325050224554,0.4419304484733149,0.5018129492387652,-0.037698399,-0.038512251,-0.019308731,-0.019791432
113.60000000000001,0.5550439997408277,0.6051407920477708,0.12885050005303939,0.1616969183273515,-0.039200947,-0.040058004,0.004386322147537495,0.004447107063779863
113.80000000000001,0.547941671036077,0.6015564744432336,-0.199157386,-0.197167662,-0.03599507,-0.036783958,0.02731694894603374,0.02793063678026783
114,0.4769428292343717,0.5278208595166894,-0.503831002,-0.532916969,-0.028502318,-0.029120223,0.046838394420086756,0.04791080417630203
114.2,0.3503486729437266,0.392557067012605,-0.749646122,-0.806401612,-0.017638892,-0.018010754,0.06069344069330173,0.06204716628445056
114.4,0.18294088870354708,0.21156060961727696,-0.907958875,-0.985751948,-0.004712885,-0.004803661,0.06725699753961688,0.06867824085532014
114.60000000000001,-0.005745133,0.005953909464626289,-0.960342981,-1.050091451,0.008722040441348576,0.008905307038328276,0.06572393059713331,0.06701330461723745
114.80000000000001,-0.193700637,-0.200279438,-0.900733583,-0.991965658,0.021043054496192166,0.021458177482244614,0.05621813350842475,0.057228184570125046
115,-0.359011201,-0.383092969,-0.736127759,-0.818204671,0.030746741451741062,0.03132857570197106,0.03980236091824145,0.040451165359172064
115.2,-0.482411881,-0.52118126,-0.485761932,-0.549118227,0.03662854063633064,0.03730158713977139,0.018375875999321452,0.01863890252529557
115.4,-0.549532219,-0.59846274,-0.178862216,-0.216120315,0.03793056551991325,0.038618471746543585,-0.0055375,-0.005647889
115.60000000000001,-0.552569278,-0.605952058,0.1487686686881569,0.14193943525596622,0.03443767872731215,0.035068580288256095,-0.029089666,-0.02954359
115.80000000000001,-0.491194085,-0.542804061,0.4589289361258082,0.48330933319028013,0.026507785174787423,0.027016576209959262,-0.04945832,-0.050218796
116,-0.372586266,-0.416408188,0.7154724276665685,0.7682045046100343,0.015031124200783806,0.015360892098126782,-0.064198414,-0.065219137
116.2,-0.210593416,-0.241522921,0.8885207179030365,0.9634434743012158,0.0013233300704229341,0.0014282892854763926,-0.071545077,-0.072758664
116.4,-0.024113668,-0.038551709,0.957942276399069,1.046311821015257,-0.013033608,-0.013182481,-0.07062565,-0.071929862
116.60000000000001,0.16510945272590413,0.1688379994141309,0.9156931862785441,1.0072034936680558,-0.026381256,-0.026788427,-0.061553374,-0.062805098
116.80000000000001,0.3350224966131633,0.3564747383271497,0.7667477317281988,0.8507325328933733,-0.037180714,-0.037818693,-0.045394683,-0.046421123
117,0.46583235094376907,0.5025001211232035,0.5285112625691079,0.5951878404050881,-0.044190264,-0.044996495,-0.024022327,-0.024652064
117.2,0.5423115389294731,0.5899150341101059,0.22878498896777688,0.2703930976934591,-0.046604489,-0.047485746,0.00011770145951713051,1.2169096010590779e-05
117.4,0.5555702327120556,0.6085576265931412,-0.097478988,-0.085774642,-0.044141018,-0.044986697,0.02429063829712575,0.02475021130566191
117.60000000000001,0.5040889159076202,0.556283892173998,-0.412254248,-0.431802233,-0.037068245,-0.037769897,0.045773633382090735,0.04673527064162676
117.80000000000001,0.3938917207621782,0.4392134151743061,-0.67887191,-0.727378947,-0.026173487,-0.026645013,0.062146737864827,0.06345426469823844
118,0.23784083833636824,0.2710122018992317,-0.866291553,-0.93809212,-0.012675818,-0.01286852,0.0715517812544607,0.07299602966836606
118.2,0.054134746852136456,0.07129682914347504,-0.952714055,-1.039432343,0.0019080964703462547,0.0020002227736318065,0.07290051610947909,0.07427194081966929
118.4,-0.135814244,-0.136653618,-0.928115654,-1.019642827,0.015933056394265878,0.016277711859372573,0.06601138021928438,0.06714248425227295
118.60000000000001,-0.309875911,-0.328611059,-0.795409247,-0.881082118,0.027812683500144746,0.028350366024807193,0.051652656491841024,0.05244029529757123
118.80000000000001,-0.447779998,-0.482220906,-0.5700982,-0.63994132,0.036204693690935166,0.036861696047258835,0.03147644297593905,0.031879466103427664
119,-0.533476306,-0.579604766,-0.278464565,-0.324350838,0.04017161113722319,0.04087074816939401,0.007840059346989139,0.007861463603150622
119.2,-0.557002134,-0.609440626,0.045497586294398304,0.0289010758515858,0.03929562460234726,0.03996296977939149,-0.016469639,-0.016803571
119.4,-0.51563975,-0.568278348,0.364044405298912,0.37865716514299347,0.03373128124378123,0.034299207955381696,-0.038575464,-0.039229327
119.60000000000001,-0.414229696,-0.460937901,0.6400792135119717,0.6841857520656236,0.02418775291649617,0.02459639805215176,-0.055866562,-0.056797364
119.80000000000001,-0.264603815,-0.299944424,0.84147184825512,0.9099231988176579,0.01184225573025823,0.012041770212564593,-0.066321968,-0.06747047
120,-0.084204531,-0.10406635,0.9447971574381083,1.0296124390486776,-0.001804069,-0.001848852,-0.068755709,-0.070031926
